-0.0990000 -1.4455549 -151.8821458 237.8198043 282.1852851
-0.0980100 -1.4311194 -151.5785423 237.8259386 282.0270903
-0.0970200 -1.4166832 -151.2322945 237.8320115 281.8461984
-0.0960300 -1.4022463 -150.8434714 237.8380227 281.6427599
-0.0950400 -1.3878086 -150.4121869 237.8439724 281.4169632
-0.0940500 -1.3733703 -149.9385992 237.8498606 281.1690343
-0.0930600 -1.3589313 -149.4229105 237.8556871 280.8992360
-0.0920700 -1.3444917 -148.8653657 237.8614521 280.6078673
-0.0910800 -1.3300514 -148.2662523 237.8671556 280.2952627
-0.0900900 -1.3156104 -147.6258985 237.8727974 279.9617911
-0.0891000 -1.3011688 -146.9446731 237.8783777 279.6078550
-0.0881100 -1.2867265 -146.2229836 237.8838963 279.2338889
-0.0871200 -1.2722836 -145.4612751 237.8893534 278.8403589
-0.0861300 -1.2578400 -144.6600291 237.8947489 278.4277604
-0.0851400 -1.2433959 -143.8197619 237.9000828 277.9966176
-0.0841500 -1.2289511 -142.9410229 237.9053552 277.5474813
-0.0831600 -1.2145057 -142.0243931 237.9105659 277.0809280
-0.0821700 -1.2000597 -141.0704837 237.9157150 276.5975578
-0.0811800 -1.1856131 -140.0799336 237.9208026 276.0979931
-0.0801900 -1.1711660 -139.0534086 237.9258285 275.5828767
-0.0792000 -1.1567182 -137.9915987 237.9307928 275.0528703
-0.0782100 -1.1422699 -136.8952167 237.9356955 274.5086526
-0.0772200 -1.1278210 -135.7649962 237.9405366 273.9509174
-0.0762300 -1.1133716 -134.6016898 237.9453161 273.3803723
-0.0752400 -1.0989216 -133.4060669 237.9500340 272.7977364
-0.0742500 -1.0844711 -132.1789120 237.9546902 272.2037389
-0.0732600 -1.0700200 -130.9210230 237.9592849 271.5991172
-0.0722700 -1.0555684 -129.6332089 237.9638179 270.9846153
-0.0712800 -1.0411163 -128.3162882 237.9682893 270.3609817
-0.0702900 -1.0266636 -126.9710868 237.9726991 269.7289685
-0.0693000 -1.0122105 -125.5984366 237.9770472 269.0893288
-0.0683100 -0.9977568 -124.1991734 237.9813338 268.4428159
-0.0673200 -0.9833027 -122.7741354 237.9855586 267.7901815
-0.0663300 -0.9688481 -121.3241612 237.9897219 267.1321742
-0.0653400 -0.9543930 -119.8500887 237.9938235 266.4695379
-0.0643500 -0.9399374 -118.3527529 237.9978635 265.8030109
-0.0633600 -0.9254814 -116.8329850 238.0018418 265.1333242
-0.0623700 -0.9110249 -115.2916105 238.0057585 264.4612004
-0.0613800 -0.8965679 -113.7294481 238.0096136 263.7873526
-0.0603900 -0.8821105 -112.1473084 238.0134070 263.1124832
-0.0594000 -0.8676527 -110.5459926 238.0171388 262.4372833
-0.0584100 -0.8531944 -108.9262911 238.0208089 261.7624310
-0.0574200 -0.8387357 -107.2889829 238.0244174 261.0885915
